,carYear,modelName,trimName,mileage,wheelSystem,exteriorColorName,fleet,hasAccidents,Date,daysOnMarket,ownerCount,price,msrpString,savingsRecommendation,serviceProviderName,sellerRating,dealScore,sellerCity,priceDifferential,expectedPrice,vehicleIdentifier
384,2018,Model S,,19815.0,,Black,True,False,5/2/2019,2,1.0,57697.0,,Fair Deal,Pepe Cadillac,4.38,0.401366383,"White Plains, NY",3046.0,60743,5YJSA1E2XJF234252
385,2018,Model S,75D AWD,13500.0,AWD,Black,True,False,4/22/2019,12,2.0,60000.0,74500.0,Fair Deal,,,0.401120245,"Bristol, CT",1380.0,61380,5YJSA1E27JF234242
386,2014,Model S,,51635.0,,Red,False,True,1/17/2019,108,1.0,37499.0,37499.0,Fair Deal,ALM Kia South,3.72,0.40018925299999997,"Union City, GA",1406.0,38905,5YJSA1H14EFP35971
387,2016,Model S,90D AWD,10487.0,AWD,Unknown,False,False,4/12/2019,23,1.0,58999.0,,Fair Deal,Motor Werks of Barrington,4.41,0.39958054299999995,"Barrington, IL",2057.0,61056,5YJSA1E2XGF133074
388,2013,Model S,60 RWD,78653.0,RWD,White,False,False,2/20/2019,73,3.0,30977.0,,Fair Deal,iDrive1 Motorcars,4.56,0.397139287,"Carrollton, TX",853.0,31830,5YJSA1AC1DFP10200
389,2013,Model S,Performance RWD,71086.0,RWD,Silver,False,True,3/28/2019,38,1.0,35500.0,89900.0,Fair Deal,Chicago Fine Motors,4.32,0.39652536899999996,"Mc Cook, IL",1416.0,36916,5YJSA1DP7DFP10832
390,2018,Model S,75D AWD,14998.0,AWD,Black,True,False,3/26/2019,40,1.0,61885.0,76666.0,Fair Deal,BMW of Mount Laurel,4.49,0.393272584,"Mt Laurel, NJ",1353.0,63238,5YJSA1E22JF234262
391,2018,Model S,,21044.0,,Black,True,False,5/2/2019,2,1.0,57498.0,,Fair Deal,Pepe Cadillac,4.38,0.393065104,"White Plains, NY",2983.0,60481,5YJSA1E26JF234250
392,2017,Model S,90D AWD,18321.0,,Black,True,False,3/29/2019,37,2.0,69888.0,,Fair Deal,OC Autohaus,4.5,0.392071569,"Westminster, CA",2089.0,71977,5YJSA1E20HF178364
393,2013,Model S,Performance RWD,44983.0,RWD,Blue,True,False,2/11/2019,82,2.0,38833.0,38833.0,Fair Deal,Auto Locators of Texas,4.56,0.39204651,"Plano, TX",1400.0,40233,5YJSA1DP0DFP17069
394,2012,Model S,Signature RWD,36621.0,RWD,Blue,True,False,3/16/2018,414,1.0,33995.0,,Fair Deal,Highline Auto Sales,4.45,0.39010178700000003,"Willowbrook, IL",1528.0,35523,5YJSA1DN0CFP01810
395,2015,Model S,P85D AWD,23747.0,AWD,Red,False,False,9/12/2018,235,1.0,57998.0,69998.0,Fair Deal,Miramar Car Center,4.43,0.38952261299999996,"San Diego, CA",2540.0,60538,5YJSA1H29FFP73657
396,2016,Model S,P90D AWD,26992.0,AWD,White,False,False,4/15/2019,19,1.0,72888.0,,Fair Deal,Mancuso Motorsports,4.45,0.38405629799999996,"Chicago, IL",1822.0,74710,5YJSA1E41GF125205
397,2015,Model S,85D AWD,37971.0,AWD,Blue,False,False,3/22/2019,43,1.0,45777.0,,Fair Deal,iDrive1 Motorcars,4.56,0.38357574200000005,"Carrollton, TX",1856.0,47633,5YJSA1H21FFP74320
398,2016,Model S,70 RWD,47136.0,RWD,Black,False,False,4/18/2019,17,2.0,41920.0,,Fair Deal,Plug-in Auto,3.58,0.38102280899999996,"Pomona, CA",1672.0,43592,5YJSA1E1XGF122311
399,2016,Model S,75D AWD,20303.0,AWD,Blue,False,False,3/13/2019,53,1.0,55889.0,63995.0,Fair Deal,Auto Centrix,4.62,0.379912673,"Carrollton, TX",1804.0,57693,5YJSA1E21GF154539
400,2013,Model S,Performance RWD,27600.0,RWD,Gray,False,False,4/23/2019,12,1.0,39984.0,89900.0,Fair Deal,,,0.37609057700000004,"Washington, DC",1343.0,41327,5YJSA1DPXDFP05222
401,2018,Model S,75D AWD,19061.0,AWD,Black,True,False,4/19/2019,16,1.0,60990.0,64510.0,Fair Deal,Carmania,4.14,0.37467072100000004,"Plano, TX",1289.0,62279,5YJSA1E2XJF248698
402,2013,Model S,85 RWD,73672.0,RWD,Green,False,False,4/24/2019,11,2.0,34100.0,,Fair Deal,Carvana,4.2,0.372474841,"Santa Fe Springs, CA",956.0,35056,5YJSA1CN2DFP05490
403,2015,Model S,70D AWD,39970.0,AWD,Gray,False,False,4/25/2019,9,1.0,40377.0,,Fair Deal,Wholesale Inc. Mt Juliet,4.03,0.37201064100000003,"Mount Juliet, TN",978.0,41355,5YJSA1S21FF095740
404,2014,Model S,,23500.0,,Red,False,False,3/26/2019,40,1.0,42988.0,42988.0,Fair Deal,Walnut Creek Chrysler Jeep Dodge,4.75,0.37173833700000003,"Walnut Creek, CA",1306.0,44294,5YJSA1H1XEFP52533
405,2015,Model S,P90D AWD,35919.0,AWD,Silver,False,False,4/10/2019,25,1.0,58500.0,62500.0,Fair Deal,Ferman BMW MINI of Tampa Bay,4.61,0.370167555,"Palm Harbor, FL",2145.0,60645,5YJSA1E43FF119078
406,2013,Model S,40 RWD,37123.0,RWD,Silver,False,False,11/8/2018,178,1.0,35500.0,,Fair Deal,Carvana,3.86,0.35926213,"Indianapolis, IN",1415.0,36915,5YJSA1AC4DFP11230
407,2013,Model S,60 RWD,44430.0,RWD,Black,False,False,4/24/2019,10,2.0,34900.0,,Fair Deal,Auto Merchants Inc.,4.1,0.358526344,"Plano, TX",770.0,35670,5YJSA1CG1DFP20077
408,2014,Model S,85 RWD,20547.0,RWD,Blue,False,False,10/26/2018,191,1.0,43010.24,,Fair Deal,Westcoast Auto Sales,4.02,0.35714988299999995,"Montclair, CA",989.76,44000,5YJSA1H10EFP30475
409,2014,Model S,60 RWD,40609.0,RWD,Black,False,False,4/26/2018,374,1.0,37588.0,,Fair Deal,Haims Motors Lauderdale Lakes,3.92,0.35563252100000003,"Lauderdale Lakes, FL",1300.0,38888,5YJSA1S11EFP60576
410,2014,Model S,,35394.0,,Gray,False,False,3/7/2019,58,1.0,40870.0,45266.0,Fair Deal,BMW of Santa Maria & Community Volkswagen,4.47,0.353529751,"Santa Maria, CA",1242.0,42112,5YJSA1H18EFP36055
411,2015,Model S,70D AWD,73200.0,AWD,Black,False,False,3/26/2019,40,1.0,35350.0,75000.0,Fair Deal,,,0.351092908,"Westford, MA",923.0,36273,5YJSA1E20FF104441
412,2012,Model S,Performance RWD,44035.0,RWD,Black,False,False,3/26/2019,39,1.0,37790.0,,Fair Deal,Vroom,4.59,0.345718515,"Stafford, TX",1003.0,38793,5YJSA1DPXCFP01752
413,2017,Model S,P100D AWD,14950.0,AWD,White,False,False,1/24/2019,100,2.0,104500.0,,Fair Deal,Champion City Motors,4.82,0.33990303899999996,"Brockton, MA",1904.0,106404,5YJSA1E48HF195950
414,2015,Model S,85 RWD,60000.0,RWD,Gray,False,False,4/24/2019,11,1.0,39093.0,79900.0,Fair Deal,,,0.338367033,"Hillsboro, OR",940.0,40033,Q19042431780LJLN7
415,2015,Model S,85D AWD,34806.0,AWD,Blue,True,True,10/4/2018,212,1.0,44995.0,,Fair Deal,Auto Expo,3.98,0.33625276299999995,"Great Neck, NY",1627.0,46622,5YJSA1H21FFP75645
416,2013,Model S,60 RWD,19700.0,RWD,White,False,True,4/17/2019,18,1.0,36999.0,,Fair Deal,Car Plus Motors,4.05,0.333869886,"Marietta, GA",717.0,37716,5YJSA1CG8DFP17936
417,2014,Model S,P85 RWD,83640.0,RWD,Red,True,False,3/29/2019,37,1.0,36989.0,43995.0,Fair Deal,Auto Centrix,4.62,0.33279876399999997,"Carrollton, TX",920.0,37909,5YJSA1H1XEFP45114
418,2013,Model S,40 RWD,35231.0,RWD,White,False,False,1/30/2019,95,1.0,35822.0,69900.0,Fair Deal,Indy Auto Imports,4.14,0.33160063300000003,"Lebanon, IN",1306.0,37128,5YJSA1ACXDFP10194
419,2013,Model S,Performance RWD,28565.0,RWD,Blue,False,True,6/28/2018,310,2.0,40895.0,40895.0,Fair Deal,Auto Holding,3.66,0.331301993,"Hillside, NJ",1183.0,42078,5YJSA1DP4DFP04101
420,2013,Model S,Performance RWD,15910.0,RWD,Gray,True,False,9/8/2018,239,1.0,42998.0,,Fair Deal,Hgreg.com Orlando,3.52,0.329902349,"Orlando, FL",1178.0,44176,5YJSA1DP2DFP20409
421,2014,Model S,,42757.0,,Red,False,False,4/19/2019,16,1.0,39900.0,,Fair Deal,Sunshine Auto Mall,4.77,0.328492945,"Orlando, FL",1154.0,41054,5YJSA1H19EFP48070
422,2015,Model S,70 RWD,40932.0,RWD,Gray,False,False,3/21/2019,45,2.0,39999.0,44999.0,Fair Deal,Siry Auto Group,3.77,0.326009924,"San Diego, CA",710.0,40709,5YJSA1E13FF113271
423,2014,Model S,P85 RWD,55155.0,RWD,Red,False,False,4/29/2019,6,2.0,39800.0,,Fair Deal,Carvana,3.86,0.325565693,"Indianapolis, IN",900.0,40700,5YJSA1H10EFP49009
424,2017,Model S,75 RWD,19897.0,RWD,Black,True,False,5/1/2019,4,1.0,54000.0,62850.0,Fair Deal,INFINITI of Marin,4.21,0.325252535,"San Rafael, CA",801.0,54801,5YJSA1E11HF218930
425,2014,Model S,,28338.0,,Red,False,False,5/2/2019,3,1.0,41500.0,,Fair Deal,Carvana,3.86,0.324509817,"Indianapolis, IN",1140.0,42640,5YJSA1H1XEFP29138
426,2012,Model S,Signature RWD,45122.0,RWD,Silver,False,False,3/30/2019,36,1.0,35995.0,,Fair Deal,AZ Auto Hunters,4.95,0.322447599,"Phoenix, AZ",1263.0,37258,5YJSA1DN1CFS00120
427,2013,Model S,Performance RWD,87538.0,RWD,Blue,False,False,4/16/2019,19,2.0,33500.0,89900.0,Fair Deal,,,0.320384775,"Grand Prairie, TX",1144.0,34644,5YJSA1DP8DFP11553
428,2016,Model S,P90D AWD,30911.0,AWD,Blue,False,False,4/2/2019,32,2.0,69995.0,,Fair Deal,Ron Tonkin Gran Turismo,4.8,0.318104538,"Wilsonville, OR",1509.0,71504,5YJSA1E40GF126555
429,2015,Model S,85 RWD,36729.0,RWD,Black,False,False,11/13/2018,172,1.0,43800.0,,Fair Deal,Ultimo Motors North,4.88,0.305984686,"Northbrook, IL",850.0,44650,5YJSA1H18FF080439
430,2014,Model S,85 RWD,43188.0,RWD,Blue,True,False,1/3/2019,122,1.0,39995.0,,Fair Deal,Imperial Highline,4.24,0.304569214,"Manassas, VA",844.0,40839,5YJSA1H11EFP47477
431,2015,Model S,85D AWD,40824.0,AWD,Black,False,False,5/3/2019,2,2.0,45800.0,,Fair Deal,"Metro West Motorcars, LLC",4.62,0.304428576,"Shrewsbury, MA",1473.0,47273,5YJSA1H22FF082017
432,2017,Model S,75 RWD,23674.0,RWD,Black,True,False,4/29/2019,5,1.0,52988.0,56533.0,Fair Deal,Frontier Ford,3.67,0.303745709,"Santa Clara, CA",748.0,53736,5YJSA1E19HF233854
433,2014,Model S,85 RWD,45100.0,RWD,Gray,False,True,2/16/2019,78,1.0,38000.0,,Fair Deal,Auto Quest,4.52,0.303126293,"Seattle, WA",840.0,38840,5YJSA1H19EFP44892
434,2016,Model S,70 RWD,20283.0,RWD,Black,False,False,4/5/2019,29,1.0,45988.0,,Fair Deal,So Cal Auto Wholesale,4.2,0.30287143899999996,"North Hollywood, CA",1329.0,47317,5YJSA1E18GF124381
435,2016,Model S,70D AWD,60219.0,AWD,White,False,False,9/26/2018,220,2.0,41980.0,,Fair Deal,Radical Auto,4.86,0.302512833,"Burbank, CA",1150.0,43130,5YJSA1E22GF127804
436,2016,Model S,P90D AWD,18265.0,AWD,Black,False,False,4/13/2019,22,1.0,74734.0,74734.0,Fair Deal,Casa De Cadillac,4.0,0.301458567,"Sherman Oaks, CA",1430.0,76164,5YJSA1E46GF123255
437,2014,Model S,60 RWD,29214.0,RWD,White,True,False,1/22/2019,103,1.0,37900.0,,Fair Deal,German Concepts,5.0,0.30040477,"Osceola, IN",1098.0,38998,5YJSA1S10EFP32008
438,2014,Model S,60 RWD,75374.0,RWD,White,False,False,10/29/2018,187,2.0,32490.0,32490.0,Fair Deal,Anthony Buick GMC,3.86,0.29985796,"Gurnee, IL",1096.0,33586,5YJSA1S11EFP29909
439,2017,Model S,P100D AWD,14572.0,AWD,White,False,False,4/25/2019,9,1.0,104900.0,,Fair Deal,Yoder Auto Sales,4.75,0.298685459,"Sarasota, FL",1673.0,106573,5YJSA1E43HF200147
440,2013,Model S,40 RWD,39257.0,RWD,White,False,False,2/19/2019,75,1.0,35498.0,,Fair Deal,AutoNation Chevrolet Gilbert,4.3,0.29835608199999997,"Gilbert, AZ",1175.0,36673,5YJSA1ACXDFP10504
441,2018,Model S,75D AWD,2792.0,AWD,Black,True,False,5/2/2019,2,1.0,63991.0,74940.0,Fair Deal,Mark Mitsubishi Scottsdale,4.16,0.297356728,"Scottsdale, AZ",1023.0,65014,5YJSA1E23JF293806
442,2015,Model S,70D AWD,53853.0,AWD,Red,False,False,3/28/2019,38,1.0,38854.0,44999.0,Fair Deal,Serra Chevrolet Buick GMC,4.37,0.295565837,"Madison, TN",777.0,39631,5YJSA1E26FF104685
443,2015,Model S,85D AWD,36375.0,AWD,Black,True,True,10/5/2018,211,1.0,44995.0,,Fair Deal,Auto Expo,3.98,0.295335952,"Great Neck, NY",1429.0,46424,5YJSA1H25FFP74630
444,2017,Model S,75 RWD,20514.0,RWD,Black,True,False,10/7/2018,210,1.0,53900.0,,Fair Deal,South Coast Mitsubishi,3.74,0.295224136,"Costa Mesa, CA",727.0,54627,5YJSA1E13HF202471
445,2013,Model S,60 RWD,9508.0,RWD,White,False,False,12/1/2018,155,1.0,38957.0,,Fair Deal,Jaguar Land Rover Treasure Coast,4.43,0.293861293,"Fort Pierce, FL",631.0,39588,5YJSA1CG7DFP16972
446,2017,Model S,75 RWD,24127.0,RWD,Silver,True,False,3/27/2019,39,1.0,52889.0,56801.0,Fair Deal,Stevens Creek Infiniti,4.72,0.291977823,"Santa Clara, CA",719.0,53608,5YJSA1E1XHF206534
447,2017,Model S,60 RWD,16751.0,RWD,Silver,False,False,4/1/2019,34,2.0,54694.0,67985.0,Fair Deal,Temecula Nissan,3.32,0.28963838399999997,"Temecula, CA",2719.0,57413,5YJSA1E10HF189310
448,2015,Model S,P85D AWD,32947.0,AWD,Black,False,False,5/3/2019,1,1.0,52995.0,,Fair Deal,Highline Auto Sales,4.45,0.28704361300000003,"Willowbrook, IL",3176.0,56171,5YJSA1H47FF096626
449,2016,Model S,,44061.0,,White,False,False,3/6/2019,59,1.0,51485.0,52980.0,Fair Deal,Modern Auto Sales,4.14,0.284590919,"Tyngsboro, MA",2085.0,53570,5YJSA1E21GF124490
450,2015,Model S,P90D AWD,45509.0,AWD,Black,False,True,5/3/2019,2,1.0,56995.0,104500.0,Fair Deal,RDU Auto Sales,4.71,0.284432787,"Raleigh, NC",1648.0,58643,5YJSA1E40FF109091
451,2014,Model S,85 RWD,40543.0,RWD,Black,False,False,4/15/2019,19,1.0,39488.0,,Fair Deal,Bedrock Motors - Blaine,4.17,0.283646856,"Minneapolis, MN",786.0,40274,5YJSA1H14EFP43942
452,2018,Model S,75D AWD,3040.0,AWD,Black,True,False,5/2/2019,2,1.0,63991.0,72940.0,Fair Deal,Mark Kia,3.5,0.280208136,"Scottsdale, AZ",964.0,64955,5YJSA1E21JF293805
453,2014,Model S,P85D AWD,60000.0,AWD,Gray,False,False,4/30/2019,5,1.0,47500.0,105670.0,Fair Deal,,,0.272437971,"Annapolis, MD",1201.0,48701,5YJSA1H20EFP68149
454,2014,Model S,85 RWD,40270.0,RWD,Silver,True,False,4/13/2019,22,1.0,38999.0,69900.0,Fair Deal,Alexander Auto,4.54,0.271382026,"San Ramon, CA",752.0,39751,5YJSA1H13EFP54012
455,2016,Model S,P90D AWD,58954.0,AWD,Silver,False,False,4/19/2019,16,2.0,59888.0,,Fair Deal,OC Autohaus,4.5,0.270695126,"Westminster, CA",1284.0,61172,5YJSA1E44GF122007
456,2015,Model S,85D AWD,21537.0,AWD,Blue,False,True,5/2/2019,2,1.0,46995.0,,Fair Deal,City Auto Sales - Memphis Auto Market,4.39,0.268471378,"Memphis, TN",1299.0,48294,5YJSA1E24FF113482
457,2013,Model S,60 RWD,89910.0,RWD,Green,False,False,12/24/2018,131,1.0,29991.0,33936.0,Fair Deal,Nxcess Motorcars,4.07,0.268274403,"Houston, TX",576.0,30567,5YJSA1CG2DFP08665
458,2015,Model S,70D AWD,68650.0,AWD,Black,True,False,4/13/2019,21,1.0,39988.0,,Fair Deal,iDeal Motors,4.46,0.267041657,"Costa Mesa, CA",702.0,40690,5YJSA1E2XFF118475
459,2017,Model S,100D AWD,32429.0,AWD,Gray,False,False,4/18/2019,17,1.0,69998.0,75000.0,Fair Deal,CarMax Irvine,4.37,0.26692021899999996,"Irvine, CA",1820.0,71818,5YJSA1E29HF190982
460,2016,Model S,70 RWD,46579.0,RWD,Black,False,False,4/20/2019,15,1.0,42499.0,,Fair Deal,Las Vegas Auto Sports,4.49,0.266871683,"Las Vegas, NV",1171.0,43670,5YJSA1E1XGF132384
461,2014,Model S,85 RWD,18923.0,RWD,Blue,False,True,5/5/2018,365,1.0,42500.0,44999.0,Fair Deal,Courtesy Volvo of Scottsdale,4.07,0.26617638600000004,"Scottsdale, AZ",1292.0,43792,5YJSA1H17EFP36905
462,2017,Model S,75 RWD,22904.0,RWD,Black,True,False,3/27/2019,39,1.0,53300.0,57110.0,Fair Deal,Stevens Creek Infiniti,4.72,0.265195737,"Santa Clara, CA",653.0,53953,5YJSA1E15HF202746
463,2016,Model S,70 RWD,32241.0,RWD,Black,False,True,4/26/2019,9,1.0,42699.0,,Fair Deal,MotorCars of Nashville,3.9,0.26299829199999997,"Mt Juliet, TN",1154.0,43853,5YJSA1E12GF128040
464,2018,Model S,100D AWD,19979.0,AWD,Blue,False,False,4/1/2019,33,1.0,79500.0,,Fair Deal,Audi Richfield,4.35,0.262860487,"Minneapolis, MN",986.0,80486,5YJSA1E20JF250220
465,2017,Model S,75D AWD,15359.0,AWD,Silver,True,False,9/20/2018,226,1.0,63990.0,,Fair Deal,Lewisville Autoplex,4.72,0.260147492,"Lewisville, TX",652.0,64642,5YJSA1E2XHF201441
466,2015,Model S,85D AWD,48915.0,AWD,Black,False,False,3/30/2019,35,1.0,45000.0,45500.0,Fair Deal,Carbiz Greater Washington DC,4.62,0.259172103,"Laurel, MD",1254.0,46254,5YJSA1H29FFP69687
467,2016,Model S,70 RWD,36285.0,RWD,Unknown,False,False,3/26/2019,40,1.0,43988.0,,Fair Deal,iDeal Motors,4.46,0.252745197,"Costa Mesa, CA",1109.0,45097,5YJSA1E14GF124636
468,2013,Model S,85 RWD,72398.0,RWD,Red,False,True,4/9/2019,26,1.0,31995.0,32995.0,Fair Deal,Richard Catena Auto Wholesalers,4.39,0.238154858,"Teterboro, NJ",611.0,32606,5YJSA1CN6DFP27587
469,2013,Model S,Performance RWD,19316.0,RWD,Blue,False,True,3/7/2019,59,1.0,42777.0,,Fair Deal,iDrive1 Motorcars,4.56,0.234726607,"Carrollton, TX",838.0,43615,5YJSA1DPXDFP06421
470,2015,Model S,70 RWD,36740.0,RWD,Blue,False,False,4/24/2019,10,1.0,41977.0,,Fair Deal,iDrive1 Motorcars,4.56,0.23206068800000001,"Carrollton, TX",941.0,42918,5YJSA1E14FF117247
471,2013,Model S,60 RWD,37147.0,RWD,Red,False,False,6/4/2018,334,2.0,35995.0,,Fair Deal,"Import Auto, Ltd.",4.29,0.229196243,"Stonington, CT",492.0,36487,5YJSA1CG8DFP23039
472,2012,Model S,,60467.0,,Black,False,False,12/30/2018,126,2.0,35995.0,,Fair Deal,Ultimate Motorsports,4.19,0.22293973600000003,"Houston, TX",658.0,36653,5YJSA1DP5CFP01447
473,2017,Model S,75 RWD,8402.0,RWD,Black,True,False,10/11/2018,206,1.0,57499.0,70995.0,Fair Deal,Audi Pacific,4.5,0.22137050600000002,"Torrance, CA",545.0,58044,5YJSA1E17HF202439
474,2015,Model S,60 RWD,62955.0,RWD,White,True,False,4/15/2019,19,1.0,36631.0,,Fair Deal,AUTOMAX HB,4.6,0.215023987,"Huntington Beach, CA",665.0,37296,5YJSA1S10FF080217
475,2018,Model S,,14419.0,,Black,True,False,4/4/2019,30,1.0,60299.0,,Fair Deal,"Springfield Buick, Gmc",4.0,0.21017343100000002,"North Springfield, VT",1595.0,61894,5YJSA1E20JF234227
476,2014,Model S,P85D AWD,24194.0,AWD,Brown,False,True,3/21/2019,45,1.0,55000.0,,Fair Deal,Nelson Automotive,4.6,0.203290222,"Mount Prospect, IL",896.0,55896,5YJSA1H21EFP65521
477,2013,Model S,85 RWD,27018.0,RWD,Blue,False,False,4/19/2019,16,1.0,37788.0,,Fair Deal,Conti Auto Sales,4.38,0.203114863,"Burlingame, CA",521.0,38309,5YJSA1DN6DFP08200
478,2015,Model S,85D AWD,39200.0,AWD,White,False,False,4/24/2019,10,1.0,46500.0,,Fair Deal,Modern Auto,4.71,0.202136547,"Scottsdale, AZ",978.0,47478,5YJSA1H2XFF095873
479,2015,Model S,85D AWD,51203.0,AWD,Black,False,False,4/14/2018,386,1.0,44995.0,,Fair Deal,Imperial Highline,4.24,0.200689993,"Manassas, VA",971.0,45966,5YJSA1H24FFP73551
480,2015,Model S,P85D AWD,26966.0,AWD,Red,False,False,3/18/2019,48,2.0,55967.0,55967.0,Fair Deal,Manheim Imports,4.77,0.19984732800000002,"Manheim, PA",1303.0,57270,5YJSA1H43FF095148
481,2017,Model S,90D AWD,12000.0,,Gray,True,False,2/14/2019,80,1.0,69900.0,,Fair Deal,Diablo Motors,4.18,0.195952147,"San Ramon, CA",1044.0,70944,5YJSA1E28HF195316
482,2013,Model S,60 RWD,32831.0,RWD,White,False,False,12/7/2018,148,1.0,36551.0,45995.0,Fair Deal,Thurston Auto Plaza,4.0,0.19570067800000002,"Ukiah, CA",420.0,36971,5YJSA1AGXDFP04897
483,2013,Model S,Performance RWD,22973.0,RWD,Blue,False,False,4/24/2019,11,1.0,42995.0,,Fair Deal,Munich Motors,4.88,0.194976738,"Phoenix, AZ",696.0,43691,5YJSA1DP1DFP15573
484,2016,Model S,P90D AWD,18920.0,AWD,Black,False,False,3/29/2019,37,1.0,74999.0,,Fair Deal,Volvo Cars of Exeter,4.82,0.194629358,"Exeter, NH",923.0,75922,5YJSA1E4XGF130189
485,2015,Model S,P85D AWD,52064.0,AWD,Red,False,False,4/27/2018,373,1.0,52995.0,,Fair Deal,Imperial Highline,4.24,0.194327272,"Manassas, VA",1267.0,54262,5YJSA1H44FF080612
486,2013,Model S,60 RWD,41152.0,RWD,Green,True,True,1/19/2019,106,1.0,34900.0,,Fair Deal,Classic Cars of Palm Beach LLC,4.56,0.19058329999999998,"Jupiter, FL",409.0,35309,5YJSA1AC1DFP10794
487,2017,Model S,,31468.0,,Black,True,False,4/19/2019,15,1.0,51995.0,,Fair Deal,Salinas Valley Ford Lincoln,4.78,0.188370743,"Salinas, CA",1000.0,52995,5YJSA1E15HF202780
488,2013,Model S,60 RWD,79197.0,RWD,Blue,False,False,3/30/2019,36,1.0,31372.0,,Fair Deal,Midwest Automotive Connection,3.71,0.185000705,"Cincinnati, OH",397.0,31769,5YJSA1CG1DFP06406
489,2013,Model S,Performance RWD,51786.0,RWD,Red,False,False,4/12/2019,23,2.0,39991.0,39991.0,Fair Deal,Porsche Monterey,4.78,0.184619378,"Seaside, CA",659.0,40650,5YJSA1DP1DFP15816
490,2015,Model S,60 RWD,36378.0,RWD,White,False,False,3/16/2019,50,1.0,40999.0,,Fair Deal,K&S Auto Sales,4.77,0.184317359,"San Diego, CA",570.0,41569,5YJSA1S16FFP73146
491,2015,Model S,P85D AWD,24805.0,AWD,Blue,False,False,3/25/2019,41,1.0,56487.0,62487.0,Fair Deal,Audi Arlington,3.74,0.180987134,"Arlington, VA",1180.0,57667,5YJSA1H49FF085501
492,2017,Model S,100D AWD,23389.0,AWD,Silver,False,False,4/2/2019,33,1.0,73703.0,83995.0,Fair Deal,Conicelli Toyota of Conshohocken,4.45,0.18073165,"Conshohocken, PA",1232.0,74935,5YJSA1E2XHF189341
493,2013,Model S,Performance RWD,109000.0,RWD,White,False,False,4/21/2019,13,3.0,31000.0,89900.0,Fair Deal,,,0.18014052,"Binghamton, NY",643.0,31643,5YJSA1DP4DFP04342
494,2017,Model S,100D AWD,19700.0,AWD,Silver,False,False,4/5/2019,29,1.0,74993.0,,Fair Deal,Bozard Ford Lincoln,4.7,0.178093224,"St Augustine, FL",1214.0,76207,5YJSA1E24HF216260
495,2013,Model S,Performance RWD,36871.0,RWD,Black,False,True,4/4/2019,30,1.0,39995.0,,Fair Deal,European Autohaus,4.52,0.173142303,"Holland, MI",618.0,40613,5YJSA1CP9DFP27083
496,2016,Model S,75D AWD,50901.0,AWD,White,False,False,4/23/2019,12,1.0,48390.0,,Fair Deal,Current Automotive,4.93,0.172915349,"Naperville, IL",821.0,49211,5YJSA1E22GF158857
497,2014,Model S,60 RWD,29212.0,RWD,Blue,False,True,9/6/2018,240,1.0,39995.0,,Fair Deal,Auto Expo,3.98,0.17272477100000003,"Great Neck, NY",631.0,40626,5YJSA1S11EFP66068
498,2014,Model S,85 RWD,53700.0,RWD,White,False,False,1/3/2019,122,3.0,37400.0,69900.0,Fair Deal,"LW Automotive, LLC",4.52,0.171820463,"Pittsburgh, PA",476.0,37876,5YJSA1H12EFP55779
499,2015,Model S,85D AWD,53232.0,AWD,Gray,False,False,5/4/2019,0,2.0,44888.0,,Fair Deal,"Private Collection Motors, Inc",4.79,0.169899059,"Costa Mesa, CA",822.0,45710,5YJSA1H22FF085872
500,2012,Model S,Signature Performance RWD,62401.0,RWD,White,True,False,11/20/2018,165,3.0,36745.0,,Fair Deal,Best Buy Wheels,4.0,0.166193744,"Virginia Beach, VA",454.0,37199,5YJSA1DP6CFS00065
501,2013,Model S,Performance RWD,73464.0,RWD,Green,False,False,2/6/2019,88,1.0,36982.0,,Fair Deal,AutoNation Honda Fremont,4.07,0.162225086,"Fremont, CA",579.0,37561,5YJSA1CP8DFP07911
502,2013,Model S,Performance RWD,49500.0,RWD,Blue,False,False,9/4/2018,243,3.0,39900.0,,Fair Deal,Denmark Auto Brokers,4.83,0.15970572800000002,"West Palm Beach, FL",570.0,40470,5YJSA1DP9DFP10072
503,2014,Model S,P85 RWD,49168.0,RWD,Red,False,False,3/29/2019,36,1.0,40995.0,,Fair Deal,Worldwide Motors,4.53,0.159566712,"San Diego, CA",441.0,41436,5YJSA1H18EFP55186
504,2013,Model S,40 RWD,40725.0,RWD,Gray,False,False,3/28/2019,38,1.0,35880.0,39975.0,Fair Deal,Ford of Kirkland,4.25,0.15954104800000002,"Kirkland, WA",628.0,36508,5YJSA1ACXDFP10115
505,2013,Model S,Performance RWD,24980.0,RWD,Gray,False,False,4/11/2019,24,2.0,42881.0,69900.0,Fair Deal,Carrollton Motors,4.56,0.158586013,"Carrollton, GA",566.0,43447,5YJSA1CP1DFP22878
506,2017,Model S,100D AWD,14944.0,AWD,Silver,False,False,4/13/2019,22,1.0,79888.0,79888.0,Fair Deal,Mark Motors,4.91,0.149363701,"Boerne, TX",1018.0,80906,5YJSA1E23HF209607
507,2017,Model S,90D AWD,27260.0,,Red,False,False,5/1/2019,3,1.0,68230.0,,Fair Deal,Vroom,4.2,0.146406187,"Stafford, TX",780.0,69010,5YJSA1E29HF186415
508,2012,Model S,Performance RWD,25450.0,RWD,Green,False,False,3/23/2019,43,1.0,40995.0,44308.0,Fair Deal,Kuni Auto Center,4.4,0.141448088,"Beaverton, OR",410.0,41405,5YJSA1CP4CFP02400
