,fleet,listedDate,listedDate,Date,price,exteriorColorName,mileage,msrpString,trimName,daysOnMarket,ownerCount,sellerRating,serviceProviderName,carYear,savingsRecommendation,vehicleIdentifier,sellerCity,dealScore,hasAccidents,priceDifferential,expectedPrice,modelName,wheelSystem,makeName
369,FALSE,1553033922000,1553033922,3/19/2019,49915,Unknown,30460,"$55,825",90D AWD,46,3,4.7,Ramsey Auto Center,2015,Fair Deal,5YJSA1E23FF102554,"Urbandale, IA",0.446737093,FALSE,1745,51660,Model S,AWD,Tesla
370,FALSE,1550352919000,1550352919,2/16/2019,42995,Red,37640,,70 RWD,77,1,4.53,Worldwide Motors,2016,Fair Deal,5YJSA1E11GF126733,"San Diego, CA",0.436389523,FALSE,1915,44910,Model S,RWD,Tesla
371,TRUE,1555600099000,1555600099,4/18/2019,59560,Blue,29064,,P90D AWD,17,2,4.11,"Morse Chevrolet, Inc.",2015,Fair Deal,5YJSA1E46FF115302,"Overland Park, KS",0.434166748,FALSE,2516,62076,Model S,AWD,Tesla
372,FALSE,1539110482000,1539110482,10/9/2018,54976,Black,24077,"$71,990",P85D AWD,207,2,3.73,O'Neil Nissan,2015,Fair Deal,5YJSA1H26FFP79903,"Warminster, PA",0.433223062,FALSE,2825,57801,Model S,AWD,Tesla
373,TRUE,1538910897000,1538910897,10/7/2018,53900,Black,19316,,75 RWD,210,1,3.74,South Coast Mitsubishi,2017,Fair Deal,5YJSA1E15HF202486,"Costa Mesa, CA",0.432380879,FALSE,1065,54965,Model S,RWD,Tesla
374,FALSE,1537309631000,1537309631,9/18/2018,36991,Brown,42732,"$41,885",60 RWD,228,1,4.56,Pearson Infiniti,2014,Fair Deal,5YJSA1S10EFP32302,"Midlothian, VA",0.430272007,FALSE,1573,38564,Model S,RWD,Tesla
375,FALSE,1553563296000,1553563296,3/25/2019,35900,White,49933,,60 RWD,40,2,4.17,Cash For Cars,2014,Fair Deal,5YJSA1S11EFP65776,"San Jose, CA",0.428358174,FALSE,1566,37466,Model S,RWD,Tesla
376,TRUE,1538910897000,1538910897,10/7/2018,53900,Black,19390,,75 RWD,210,1,3.74,South Coast Mitsubishi,2017,Fair Deal,5YJSA1E12HF202493,"Costa Mesa, CA",0.423859306,FALSE,1044,54944,Model S,RWD,Tesla
377,FALSE,1556227355000,1556227355,4/25/2019,46589,Gray,30044,"$52,995",85D AWD,9,1,4.62,Auto Centrix,2015,Fair Deal,5YJSA1E22FF117238,"Carrollton, TX",0.422219398,FALSE,2043,48632,Model S,AWD,Tesla
378,FALSE,1554236058000,1554236058,4/2/2019,41900,Black,49700,,85 RWD,32,1,4.71,Modern Auto,2015,Fair Deal,5YJSA4H19FF083920,"Scottsdale, AZ",0.420402312,FALSE,1168,43068,Model S,RWD,Tesla
379,FALSE,1552062570000,1552062570,3/8/2019,37190,White,53303,,,58,1,3.53,Houston Direct Auto,2014,Fair Deal,5YJSA1H11EFP43252,"Houston, TX",0.419820384,TRUE,1475,38665,Model S,,Tesla
380,TRUE,1554024348000,1554024348,3/31/2019,34915.15,Silver,43161,,60 RWD,35,1,4.12,San Diego Auto Finder,2013,Fair Deal,5YJSA1CG3DFP23627,"San Diego, CA",0.417539744,FALSE,896.85,35812,Model S,RWD,Tesla
381,FALSE,1550783134000,1550783134,2/21/2019,55498,Black,30626,,P85D AWD,72,1,4.79,Long Cadillac,2015,Fair Deal,5YJSA1H24FFP74067,"Southborough, MA",0.414516203,FALSE,2703,58201,Model S,AWD,Tesla
382,FALSE,1555422515000,1555422515,4/16/2019,26900,White,127834,,Signature RWD,19,2,4.1,Auto Merchants Inc.,2012,Fair Deal,5YJSA1CN4CFP02475,"Plano, TX",0.409759796,FALSE,1605,28505,Model S,RWD,Tesla
383,FALSE,1554271900000,1554271900,4/3/2019,51991,Black,14657,,60 RWD,32,1,4.67,Excellent Choice Auto Sales - Everett,2016,Fair Deal,5YJSA1E1XGF160055,"Everett, WA",0.408971358,TRUE,2754,54745,Model S,RWD,Tesla
384,TRUE,1556846155000,1556846155,5/2/2019,57697,Black,19815,,,2,1,4.38,Pepe Cadillac,2018,Fair Deal,5YJSA1E2XJF234252,"White Plains, NY",0.401366383,FALSE,3046,60743,Model S,,Tesla
385,TRUE,1555980538000,1555980538,4/22/2019,60000,Black,13500,"$74,500",75D AWD,12,2,,,2018,Fair Deal,5YJSA1E27JF234242,"Bristol, CT",0.401120245,FALSE,1380,61380,Model S,AWD,Tesla
386,FALSE,1547740275000,1547740275,1/17/2019,37499,Red,51635,"$37,499",,108,1,3.72,ALM Kia South,2014,Fair Deal,5YJSA1H14EFP35971,"Union City, GA",0.400189253,TRUE,1406,38905,Model S,,Tesla
387,FALSE,1555079369000,1555079369,4/12/2019,58999,Unknown,10487,,90D AWD,23,1,4.41,Motor Werks of Barrington,2016,Fair Deal,5YJSA1E2XGF133074,"Barrington, IL",0.399580543,FALSE,2057,61056,Model S,AWD,Tesla
388,FALSE,1550720996000,1550720996,2/20/2019,30977,White,78653,,60 RWD,73,3,4.56,iDrive1 Motorcars,2013,Fair Deal,5YJSA1AC1DFP10200,"Carrollton, TX",0.397139287,FALSE,853,31830,Model S,RWD,Tesla
389,FALSE,1553754294000,1553754294,3/28/2019,35500,Silver,71086,"$89,900",Performance RWD,38,1,4.32,Chicago Fine Motors,2013,Fair Deal,5YJSA1DP7DFP10832,"Mc Cook, IL",0.396525369,TRUE,1416,36916,Model S,RWD,Tesla
390,TRUE,1553603889000,1553603889,3/26/2019,61885,Black,14998,"$76,666",75D AWD,40,1,4.49,BMW of Mount Laurel,2018,Fair Deal,5YJSA1E22JF234262,"Mt Laurel, NJ",0.393272584,FALSE,1353,63238,Model S,AWD,Tesla
391,TRUE,1556846155000,1556846155,5/2/2019,57498,Black,21044,,,2,1,4.38,Pepe Cadillac,2018,Fair Deal,5YJSA1E26JF234250,"White Plains, NY",0.393065104,FALSE,2983,60481,Model S,,Tesla
392,TRUE,1553851550000,1553851550,3/29/2019,69888,Black,18321,,90D AWD,37,2,4.5,OC Autohaus,2017,Fair Deal,5YJSA1E20HF178364,"Westminster, CA",0.392071569,FALSE,2089,71977,Model S,,Tesla
393,TRUE,1549910394000,1549910394,2/11/2019,38833,Blue,44983,"$38,833",Performance RWD,82,2,4.56,Auto Locators of Texas,2013,Fair Deal,5YJSA1DP0DFP17069,"Plano, TX",0.39204651,FALSE,1400,40233,Model S,RWD,Tesla
394,TRUE,1521227013000,1521227013,3/16/2018,33995,Blue,36621,,Signature RWD,414,1,4.45,Highline Auto Sales,2012,Fair Deal,5YJSA1DN0CFP01810,"Willowbrook, IL",0.390101787,FALSE,1528,35523,Model S,RWD,Tesla
395,FALSE,1536744168000,1536744168,9/12/2018,57998,Red,23747,"$69,998",P85D AWD,235,1,4.43,Miramar Car Center,2015,Fair Deal,5YJSA1H29FFP73657,"San Diego, CA",0.389522613,FALSE,2540,60538,Model S,AWD,Tesla
396,FALSE,1555376594000,1555376594,4/15/2019,72888,White,26992,,P90D AWD,19,1,4.45,Mancuso Motorsports,2016,Fair Deal,5YJSA1E41GF125205,"Chicago, IL",0.384056298,FALSE,1822,74710,Model S,AWD,Tesla
397,FALSE,1553300926000,1553300926,3/22/2019,45777,Blue,37971,,85D AWD,43,1,4.56,iDrive1 Motorcars,2015,Fair Deal,5YJSA1H21FFP74320,"Carrollton, TX",0.383575742,FALSE,1856,47633,Model S,AWD,Tesla
398,FALSE,1555579739000,1555579739,4/18/2019,41920,Black,47136,,70 RWD,17,2,3.58,Plug-in Auto,2016,Fair Deal,5YJSA1E1XGF122311,"Pomona, CA",0.381022809,FALSE,1672,43592,Model S,RWD,Tesla
399,FALSE,1552482874000,1552482874,3/13/2019,55889,Blue,20303,"$63,995",75D AWD,53,1,4.62,Auto Centrix,2016,Fair Deal,5YJSA1E21GF154539,"Carrollton, TX",0.379912673,FALSE,1804,57693,Model S,AWD,Tesla
400,FALSE,1556029600000,1556029600,4/23/2019,39984,Gray,27600,"$89,900",Performance RWD,12,1,,,2013,Fair Deal,5YJSA1DPXDFP05222,"Washington, DC",0.376090577,FALSE,1343,41327,Model S,RWD,Tesla
401,TRUE,1555686525000,1555686525,4/19/2019,60990,Black,19061,"$64,510",75D AWD,16,1,4.14,Carmania,2018,Fair Deal,5YJSA1E2XJF248698,"Plano, TX",0.374670721,FALSE,1289,62279,Model S,AWD,Tesla
402,FALSE,1556095938000,1556095938,4/24/2019,34100,Green,73672,,85 RWD,11,2,4.2,Carvana,2013,Fair Deal,5YJSA1CN2DFP05490,"Santa Fe Springs, CA",0.372474841,FALSE,956,35056,Model S,RWD,Tesla
403,FALSE,1556238800000,1556238800,4/25/2019,40377,Gray,39970,,70D AWD,9,1,4.03,Wholesale Inc. Mt Juliet,2015,Fair Deal,5YJSA1S21FF095740,"Mount Juliet, TN",0.372010641,FALSE,978,41355,Model S,AWD,Tesla
404,FALSE,1553592070000,1553592070,3/26/2019,42988,Red,23500,"$42,988",,40,1,4.75,Walnut Creek Chrysler Jeep Dodge,2014,Fair Deal,5YJSA1H1XEFP52533,"Walnut Creek, CA",0.371738337,FALSE,1306,44294,Model S,,Tesla
405,FALSE,1554901295000,1554901295,4/10/2019,58500,Silver,35919,"$62,500",P90D AWD,25,1,4.61,Ferman BMW MINI of Tampa Bay,2015,Fair Deal,5YJSA1E43FF119078,"Palm Harbor, FL",0.370167555,FALSE,2145,60645,Model S,AWD,Tesla
406,FALSE,1541668062000,1541668062,11/8/2018,35500,Silver,37123,,40 RWD,178,1,3.86,Carvana,2013,Fair Deal,5YJSA1AC4DFP11230,"Indianapolis, IN",0.35926213,FALSE,1415,36915,Model S,RWD,Tesla
407,FALSE,1556161926000,1556161926,4/24/2019,34900,Black,44430,,60 RWD,10,2,4.1,Auto Merchants Inc.,2013,Fair Deal,5YJSA1CG1DFP20077,"Plano, TX",0.358526344,FALSE,770,35670,Model S,RWD,Tesla
408,FALSE,1540546446000,1540546446,10/26/2018,43010.24,Blue,20547,,85 RWD,191,1,4.02,Westcoast Auto Sales,2014,Fair Deal,5YJSA1H10EFP30475,"Montclair, CA",0.357149883,FALSE,989.76,44000,Model S,RWD,Tesla
409,FALSE,1524733948000,1524733948,4/26/2018,37588,Black,40609,,60 RWD,374,1,3.92,Haims Motors Lauderdale Lakes,2014,Fair Deal,5YJSA1S11EFP60576,"Lauderdale Lakes, FL",0.355632521,FALSE,1300,38888,Model S,RWD,Tesla
410,FALSE,1552008871000,1552008871,3/7/2019,40870,Gray,35394,"$45,266",,58,1,4.47,BMW of Santa Maria & Community Volkswagen,2014,Fair Deal,5YJSA1H18EFP36055,"Santa Maria, CA",0.353529751,FALSE,1242,42112,Model S,,Tesla
411,FALSE,1553609641000,1553609641,3/26/2019,35350,Black,73200,"$75,000",70D AWD,40,1,,,2015,Fair Deal,5YJSA1E20FF104441,"Westford, MA",0.351092908,FALSE,923,36273,Model S,AWD,Tesla
412,FALSE,1553636427000,1553636427,3/26/2019,37790,Black,44035,,Performance RWD,39,1,4.59,Vroom,2012,Fair Deal,5YJSA1DPXCFP01752,"Stafford, TX",0.345718515,FALSE,1003,38793,Model S,RWD,Tesla
413,FALSE,1548357859000,1548357859,1/24/2019,104500,White,14950,,P100D AWD,100,2,4.82,Champion City Motors,2017,Fair Deal,5YJSA1E48HF195950,"Brockton, MA",0.339903039,FALSE,1904,106404,Model S,AWD,Tesla
414,,1556115872000,1556115872,4/24/2019,39093,Gray,60000,"$79,900",85 RWD,11,,,,2015,Fair Deal,Q19042431780LJLN7,"Hillsboro, OR",0.338367033,FALSE,940,40033,Model S,RWD,Tesla
415,TRUE,1538691193000,1538691193,10/4/2018,44995,Blue,34806,,85D AWD,212,1,3.98,Auto Expo,2015,Fair Deal,5YJSA1H21FFP75645,"Great Neck, NY",0.336252763,TRUE,1627,46622,Model S,AWD,Tesla
416,FALSE,1555490482000,1555490482,4/17/2019,36999,White,19700,,60 RWD,18,1,4.05,Car Plus Motors,2013,Fair Deal,5YJSA1CG8DFP17936,"Marietta, GA",0.333869886,TRUE,717,37716,Model S,RWD,Tesla
417,TRUE,1553838389000,1553838389,3/29/2019,36989,Red,83640,"$43,995",P85 RWD,37,1,4.62,Auto Centrix,2014,Fair Deal,5YJSA1H1XEFP45114,"Carrollton, TX",0.332798764,FALSE,920,37909,Model S,RWD,Tesla
418,FALSE,1548859606000,1548859606,1/30/2019,35822,White,35231,"$69,900",40 RWD,95,1,4.14,Indy Auto Imports,2013,Fair Deal,5YJSA1ACXDFP10194,"Lebanon, IN",0.331600633,FALSE,1306,37128,Model S,RWD,Tesla
419,FALSE,1530223416000,1530223416,6/28/2018,40895,Blue,28565,"$40,895",Performance RWD,310,2,3.66,Auto Holding,2013,Fair Deal,5YJSA1DP4DFP04101,"Hillside, NJ",0.331301993,TRUE,1183,42078,Model S,RWD,Tesla
420,TRUE,1536414837000,1536414837,9/8/2018,42998,Gray,15910,,Performance RWD,239,1,3.52,Hgreg.com Orlando,2013,Fair Deal,5YJSA1DP2DFP20409,"Orlando, FL",0.329902349,FALSE,1178,44176,Model S,RWD,Tesla
421,FALSE,1555673871000,1555673871,4/19/2019,39900,Red,42757,,,16,1,4.77,Sunshine Auto Mall,2014,Fair Deal,5YJSA1H19EFP48070,"Orlando, FL",0.328492945,FALSE,1154,41054,Model S,,Tesla
422,FALSE,1553181695000,1553181695,3/21/2019,39999,Gray,40932,"$44,999",70 RWD,45,2,3.77,Siry Auto Group,2015,Fair Deal,5YJSA1E13FF113271,"San Diego, CA",0.326009924,FALSE,710,40709,Model S,RWD,Tesla
423,FALSE,1556528261000,1556528261,4/29/2019,39800,Red,55155,,P85 RWD,6,2,3.86,Carvana,2014,Fair Deal,5YJSA1H10EFP49009,"Indianapolis, IN",0.325565693,FALSE,900,40700,Model S,RWD,Tesla
424,TRUE,1556690490000,1556690490,5/1/2019,54000,Black,19897,"$62,850",75 RWD,4,1,4.21,INFINITI of Marin,2017,Fair Deal,5YJSA1E11HF218930,"San Rafael, CA",0.325252535,FALSE,801,54801,Model S,RWD,Tesla
425,FALSE,1556787378000,1556787378,5/2/2019,41500,Red,28338,,,3,1,3.86,Carvana,2014,Fair Deal,5YJSA1H1XEFP29138,"Indianapolis, IN",0.324509817,FALSE,1140,42640,Model S,,Tesla
426,FALSE,1553929059000,1553929059,3/30/2019,35995,Silver,45122,,Signature RWD,36,1,4.95,AZ Auto Hunters,2012,Fair Deal,5YJSA1DN1CFS00120,"Phoenix, AZ",0.322447599,FALSE,1263,37258,Model S,RWD,Tesla
427,FALSE,1555416572000,1555416572,4/16/2019,33500,Blue,87538,"$89,900",Performance RWD,19,2,,,2013,Fair Deal,5YJSA1DP8DFP11553,"Grand Prairie, TX",0.320384775,FALSE,1144,34644,Model S,RWD,Tesla
428,FALSE,1554249767000,1554249767,4/2/2019,69995,Blue,30911,,P90D AWD,32,2,4.8,Ron Tonkin Gran Turismo,2016,Fair Deal,5YJSA1E40GF126555,"Wilsonville, OR",0.318104538,FALSE,1509,71504,Model S,AWD,Tesla
429,FALSE,1542158583000,1542158583,11/13/2018,43800,Black,36729,,85 RWD,172,1,4.88,Ultimo Motors North,2015,Fair Deal,5YJSA1H18FF080439,"Northbrook, IL",0.305984686,FALSE,850,44650,Model S,RWD,Tesla
430,TRUE,1546533462000,1546533462,1/3/2019,39995,Blue,43188,,85 RWD,122,1,4.24,Imperial Highline,2014,Fair Deal,5YJSA1H11EFP47477,"Manassas, VA",0.304569214,FALSE,844,40839,Model S,RWD,Tesla
431,FALSE,1556867388000,1556867388,5/3/2019,45800,Black,40824,,85D AWD,2,2,4.62,"Metro West Motorcars, LLC",2015,Fair Deal,5YJSA1H22FF082017,"Shrewsbury, MA",0.304428576,FALSE,1473,47273,Model S,AWD,Tesla
432,TRUE,1556586339000,1556586339,4/29/2019,52988,Black,23674,"$56,533",75 RWD,5,1,3.67,Frontier Ford,2017,Fair Deal,5YJSA1E19HF233854,"Santa Clara, CA",0.303745709,FALSE,748,53736,Model S,RWD,Tesla
433,FALSE,1550311053000,1550311053,2/16/2019,38000,Gray,45100,,85 RWD,78,1,4.52,Auto Quest,2014,Fair Deal,5YJSA1H19EFP44892,"Seattle, WA",0.303126293,TRUE,840,38840,Model S,RWD,Tesla
434,FALSE,1554496001000,1554496001,4/5/2019,45988,Black,20283,,70 RWD,29,1,4.2,So Cal Auto Wholesale,2016,Fair Deal,5YJSA1E18GF124381,"North Hollywood, CA",0.302871439,FALSE,1329,47317,Model S,RWD,Tesla
435,FALSE,1538007210000,1538007210,9/26/2018,41980,White,60219,,70D AWD,220,2,4.86,Radical Auto,2016,Fair Deal,5YJSA1E22GF127804,"Burbank, CA",0.302512833,FALSE,1150,43130,Model S,AWD,Tesla
436,FALSE,1555135090000,1555135090,4/13/2019,74734,Black,18265,"$74,734",P90D AWD,22,1,4,Casa De Cadillac,2016,Fair Deal,5YJSA1E46GF123255,"Sherman Oaks, CA",0.301458567,FALSE,1430,76164,Model S,AWD,Tesla
437,TRUE,1548141676000,1548141676,1/22/2019,37900,White,29214,,60 RWD,103,1,5,German Concepts,2014,Fair Deal,5YJSA1S10EFP32008,"Osceola, IN",0.30040477,FALSE,1098,38998,Model S,RWD,Tesla
438,FALSE,1540868013000,1540868013,10/29/2018,32490,White,75374,"$32,490",60 RWD,187,2,3.86,Anthony Buick GMC,2014,Fair Deal,5YJSA1S11EFP29909,"Gurnee, IL",0.29985796,FALSE,1096,33586,Model S,RWD,Tesla
439,FALSE,1556225449000,1556225449,4/25/2019,104900,White,14572,,P100D AWD,9,1,4.75,Yoder Auto Sales,2017,Fair Deal,5YJSA1E43HF200147,"Sarasota, FL",0.298685459,FALSE,1673,106573,Model S,AWD,Tesla
440,FALSE,1550585211000,1550585211,2/19/2019,35498,White,39257,,40 RWD,75,1,4.3,AutoNation Chevrolet Gilbert,2013,Fair Deal,5YJSA1ACXDFP10504,"Gilbert, AZ",0.298356082,FALSE,1175,36673,Model S,RWD,Tesla
441,TRUE,1556846783000,1556846783,5/2/2019,63991,Black,2792,"$74,940",75D AWD,2,1,4.16,Mark Mitsubishi Scottsdale,2018,Fair Deal,5YJSA1E23JF293806,"Scottsdale, AZ",0.297356728,FALSE,1023,65014,Model S,AWD,Tesla
442,FALSE,1553786302000,1553786302,3/28/2019,38854,Red,53853,"$44,999",70D AWD,38,1,4.37,Serra Chevrolet Buick GMC,2015,Fair Deal,5YJSA1E26FF104685,"Madison, TN",0.295565837,FALSE,777,39631,Model S,AWD,Tesla
443,TRUE,1538777877000,1538777877,10/5/2018,44995,Black,36375,,85D AWD,211,1,3.98,Auto Expo,2015,Fair Deal,5YJSA1H25FFP74630,"Great Neck, NY",0.295335952,TRUE,1429,46424,Model S,AWD,Tesla
444,TRUE,1538910897000,1538910897,10/7/2018,53900,Black,20514,,75 RWD,210,1,3.74,South Coast Mitsubishi,2017,Fair Deal,5YJSA1E13HF202471,"Costa Mesa, CA",0.295224136,FALSE,727,54627,Model S,RWD,Tesla
445,FALSE,1543677595000,1543677595,12/1/2018,38957,White,9508,,60 RWD,155,1,4.43,Jaguar Land Rover Treasure Coast,2013,Fair Deal,5YJSA1CG7DFP16972,"Fort Pierce, FL",0.293861293,FALSE,631,39588,Model S,RWD,Tesla
446,TRUE,1553664984000,1553664984,3/27/2019,52889,Silver,24127,"$56,801",75 RWD,39,1,4.72,Stevens Creek Infiniti,2017,Fair Deal,5YJSA1E1XHF206534,"Santa Clara, CA",0.291977823,FALSE,719,53608,Model S,RWD,Tesla
447,FALSE,1554129994000,1554129994,4/1/2019,54694,Silver,16751,"$67,985",60 RWD,34,2,3.32,Temecula Nissan,2017,Fair Deal,5YJSA1E10HF189310,"Temecula, CA",0.289638384,FALSE,2719,57413,Model S,RWD,Tesla
448,FALSE,1556921625053,1556921625,5/3/2019,52995,Black,32947,,P85D AWD,1,1,4.45,Highline Auto Sales,2015,Fair Deal,5YJSA1H47FF096626,"Willowbrook, IL",0.287043613,FALSE,3176,56171,Model S,AWD,Tesla
449,FALSE,1551910687000,1551910687,3/6/2019,51485,White,44061,"$52,980",,59,1,4.14,Modern Auto Sales,2016,Fair Deal,5YJSA1E21GF124490,"Tyngsboro, MA",0.284590919,FALSE,2085,53570,Model S,,Tesla
450,FALSE,1556865315000,1556865315,5/3/2019,56995,Black,45509,"$104,500",P90D AWD,2,1,4.71,RDU Auto Sales,2015,Fair Deal,5YJSA1E40FF109091,"Raleigh, NC",0.284432787,TRUE,1648,58643,Model S,AWD,Tesla
451,FALSE,1555370233000,1555370233,4/15/2019,39488,Black,40543,,85 RWD,19,1,4.17,Bedrock Motors - Blaine,2014,Fair Deal,5YJSA1H14EFP43942,"Minneapolis, MN",0.283646856,FALSE,786,40274,Model S,RWD,Tesla
452,TRUE,1556843600000,1556843600,5/2/2019,63991,Black,3040,"$72,940",75D AWD,2,1,3.5,Mark Kia,2018,Fair Deal,5YJSA1E21JF293805,"Scottsdale, AZ",0.280208136,FALSE,964,64955,Model S,AWD,Tesla
453,FALSE,1556647571000,1556647571,4/30/2019,47500,Gray,60000,"$105,670",P85D AWD,5,1,,,2014,Fair Deal,5YJSA1H20EFP68149,"Annapolis, MD",0.272437971,FALSE,1201,48701,Model S,AWD,Tesla
454,TRUE,1555137004000,1555137004,4/13/2019,38999,Silver,40270,"$69,900",85 RWD,22,1,4.54,Alexander Auto,2014,Fair Deal,5YJSA1H13EFP54012,"San Ramon, CA",0.271382026,FALSE,752,39751,Model S,RWD,Tesla
455,FALSE,1555666225000,1555666225,4/19/2019,59888,Silver,58954,,P90D AWD,16,2,4.5,OC Autohaus,2016,Fair Deal,5YJSA1E44GF122007,"Westminster, CA",0.270695126,FALSE,1284,61172,Model S,AWD,Tesla
456,FALSE,1556847898000,1556847898,5/2/2019,46995,Blue,21537,,85D AWD,2,1,4.39,City Auto Sales - Memphis Auto Market,2015,Fair Deal,5YJSA1E24FF113482,"Memphis, TN",0.268471378,TRUE,1299,48294,Model S,AWD,Tesla
457,FALSE,1545698321000,1545698321,12/24/2018,29991,Green,89910,"$33,936",60 RWD,131,1,4.07,Nxcess Motorcars,2013,Fair Deal,5YJSA1CG2DFP08665,"Houston, TX",0.268274403,FALSE,576,30567,Model S,RWD,Tesla
458,TRUE,1555203750000,1555203750,4/13/2019,39988,Black,68650,,70D AWD,21,1,4.46,iDeal Motors,2015,Fair Deal,5YJSA1E2XFF118475,"Costa Mesa, CA",0.267041657,FALSE,702,40690,Model S,AWD,Tesla
459,FALSE,1555570084000,1555570084,4/18/2019,69998,Gray,32429,"$75,000",100D AWD,17,1,4.37,CarMax Irvine,2017,Fair Deal,5YJSA1E29HF190982,"Irvine, CA",0.266920219,FALSE,1820,71818,Model S,AWD,Tesla
460,FALSE,1555750885000,1555750885,4/20/2019,42499,Black,46579,,70 RWD,15,1,4.49,Las Vegas Auto Sports,2016,Fair Deal,5YJSA1E1XGF132384,"Las Vegas, NV",0.266871683,FALSE,1171,43670,Model S,RWD,Tesla
461,FALSE,1525514019000,1525514019,5/5/2018,42500,Blue,18923,"$44,999",85 RWD,365,1,4.07,Courtesy Volvo of Scottsdale,2014,Fair Deal,5YJSA1H17EFP36905,"Scottsdale, AZ",0.266176386,TRUE,1292,43792,Model S,RWD,Tesla
462,TRUE,1553664984000,1553664984,3/27/2019,53300,Black,22904,"$57,110",75 RWD,39,1,4.72,Stevens Creek Infiniti,2017,Fair Deal,5YJSA1E15HF202746,"Santa Clara, CA",0.265195737,FALSE,653,53953,Model S,RWD,Tesla
463,FALSE,1556270622000,1556270622,4/26/2019,42699,Black,32241,,70 RWD,9,1,3.9,MotorCars of Nashville,2016,Fair Deal,5YJSA1E12GF128040,"Mt Juliet, TN",0.262998292,TRUE,1154,43853,Model S,RWD,Tesla
464,FALSE,1554165242000,1554165242,4/1/2019,79500,Blue,19979,,100D AWD,33,1,4.35,Audi Richfield,2018,Fair Deal,5YJSA1E20JF250220,"Minneapolis, MN",0.262860487,FALSE,986,80486,Model S,AWD,Tesla
465,TRUE,1537503769000,1537503769,9/20/2018,63990,Silver,15359,,75D AWD,226,1,4.72,Lewisville Autoplex,2017,Fair Deal,5YJSA1E2XHF201441,"Lewisville, TX",0.260147492,FALSE,652,64642,Model S,AWD,Tesla
466,FALSE,1554005599000,1554005599,3/30/2019,45000,Black,48915,"$45,500",85D AWD,35,1,4.62,Carbiz Greater Washington DC,2015,Fair Deal,5YJSA1H29FFP69687,"Laurel, MD",0.259172103,FALSE,1254,46254,Model S,AWD,Tesla
467,FALSE,1553590467000,1553590467,3/26/2019,43988,Unknown,36285,,70 RWD,40,1,4.46,iDeal Motors,2016,Fair Deal,5YJSA1E14GF124636,"Costa Mesa, CA",0.252745197,FALSE,1109,45097,Model S,RWD,Tesla
468,FALSE,1554803214000,1554803214,4/9/2019,31995,Red,72398,"$32,995",85 RWD,26,1,4.39,Richard Catena Auto Wholesalers,2013,Fair Deal,5YJSA1CN6DFP27587,"Teterboro, NJ",0.238154858,TRUE,611,32606,Model S,RWD,Tesla
469,FALSE,1551972714000,1551972714,3/7/2019,42777,Blue,19316,,Performance RWD,59,1,4.56,iDrive1 Motorcars,2013,Fair Deal,5YJSA1DPXDFP06421,"Carrollton, TX",0.234726607,TRUE,838,43615,Model S,RWD,Tesla
470,FALSE,1556153668000,1556153668,4/24/2019,41977,Blue,36740,,70 RWD,10,1,4.56,iDrive1 Motorcars,2015,Fair Deal,5YJSA1E14FF117247,"Carrollton, TX",0.232060688,FALSE,941,42918,Model S,RWD,Tesla
471,FALSE,1528174567000,1528174567,6/4/2018,35995,Red,37147,,60 RWD,334,2,4.29,"Import Auto, Ltd.",2013,Fair Deal,5YJSA1CG8DFP23039,"Stonington, CT",0.229196243,FALSE,492,36487,Model S,RWD,Tesla
472,FALSE,1546157184000,1546157184,12/30/2018,35995,Black,60467,,,126,2,4.19,Ultimate Motorsports,2012,Fair Deal,5YJSA1DP5CFP01447,"Houston, TX",0.222939736,FALSE,658,36653,Model S,,Tesla
473,TRUE,1539277430000,1539277430,10/11/2018,57499,Black,8402,"$70,995",75 RWD,206,1,4.5,Audi Pacific,2017,Fair Deal,5YJSA1E17HF202439,"Torrance, CA",0.221370506,FALSE,545,58044,Model S,RWD,Tesla
474,TRUE,1555353851000,1555353851,4/15/2019,36631,White,62955,,60 RWD,19,1,4.6,AUTOMAX HB,2015,Fair Deal,5YJSA1S10FF080217,"Huntington Beach, CA",0.215023987,FALSE,665,37296,Model S,RWD,Tesla
475,TRUE,1554416744000,1554416744,4/4/2019,60299,Black,14419,,,30,1,4,"Springfield Buick, Gmc",2018,Fair Deal,5YJSA1E20JF234227,"North Springfield, VT",0.210173431,FALSE,1595,61894,Model S,,Tesla
476,FALSE,1553160350000,1553160350,3/21/2019,55000,Brown,24194,,P85D AWD,45,1,4.6,Nelson Automotive,2014,Fair Deal,5YJSA1H21EFP65521,"Mount Prospect, IL",0.203290222,TRUE,896,55896,Model S,AWD,Tesla
477,FALSE,1555662503000,1555662503,4/19/2019,37788,Blue,27018,,85 RWD,16,1,4.38,Conti Auto Sales,2013,Fair Deal,5YJSA1DN6DFP08200,"Burlingame, CA",0.203114863,FALSE,521,38309,Model S,RWD,Tesla
478,FALSE,1556138973000,1556138973,4/24/2019,46500,White,39200,,85D AWD,10,1,4.71,Modern Auto,2015,Fair Deal,5YJSA1H2XFF095873,"Scottsdale, AZ",0.202136547,FALSE,978,47478,Model S,AWD,Tesla
479,FALSE,1523697117000,1523697117,4/14/2018,44995,Black,51203,,85D AWD,386,1,4.24,Imperial Highline,2015,Fair Deal,5YJSA1H24FFP73551,"Manassas, VA",0.200689993,FALSE,971,45966,Model S,AWD,Tesla
